movieId,title,genres,year,sinopsis,rating
83803,Day & Night,Animation|Children,2010.0,"When Day, a sunny fellow, encounters Night, a stranger of distinctly darker moods, sparks fly! Day and Night are frightened and suspicious of each other at first, and quickly get off on the wrong foot. But as they discover each other's unique qualities--and come to realize that each of them offers a different window onto the same world-the friendship helps both to gain a new perspective.",77
83827,Marwencol,Documentary,2010.0,"After a vicious attack leaves him brain-damaged and broke, Mark Hogancamp seeks recovery in ""Marwencol"", a 1/6th scale World War II-era town he creates in his backyard.",73
83910,"Dilemma, The",Comedy|Drama,2011.0,"Longtime friends Ronny and Nick are partners in an auto-design firm. They are hard at work on a presentation for a dream project that would really launch their company. Then Ronny spots Nick's wife out with another man, and in the process of investigating the possible affair, he learns that Nick has a few secrets of his own. As the presentation nears, Ronny agonizes over what might happen if the truth gets out.",53
83969,Down Argentine Way,Comedy|Drama|Romance,1940.0,"The story—in which an American heiress on holiday in South America falls in love with an Argentine horse breeder against the wishes of their families—takes a backseat to the spectacular location shooting and parade of extravagant musical numbers, which include the larger-than-life Carmen Miranda singing the hit “South American Way” and a showstopping dance routine by the always amazing Nicholas Brothers.",62
84156,Happy People: A Year in the Taiga,Documentary,2010.0,"In the center of the story is the life of the indigenous people of the village Bakhtia at the river Yenisei in the Siberian Taiga. The camera follows the protagonists in the village over a period of a year. The natives, whose daily routines have barely changed over the last centuries, keep living their lives according to their own cultural traditions.",74
84187,Evangelion: 2.0 You Can (Not) Advance (Evangerion shin gekijôban: Ha),Action|Animation|Drama|Sci-Fi,2009.0,"Under constant attack by monstrous creatures called Angels that seek to eradicate humankind, U.N. Special Agency NERV introduces two new EVA pilots to help defend the city of Tokyo-3: the mysterious Makinami Mari Illustrous and the intense Asuka Langley Shikinami. Meanwhile, Gendo Ikari and SEELE proceed with a secret project that involves both Rei and Shinji.",79
84189,I Spit on Your Grave,Crime|Horror|Thriller,2010.0,"Jennifer is a writer working on a new novel and, needing to get out of the city to finish it, hires a riverside apartment in upstate New York to finish her book—attracting the attention of a number of rowdy male locals.",65
84240,Even the Rain (También la lluvia),Drama,2010.0,"As a director and his crew shoot a controversial film about Christopher Columbus in Cochabamba, Bolivia, local people rise up against plans to privatize the water supply.",69
84246,It Happened on Fifth Avenue,Comedy|Romance,1947.0,"A New Yorker hobo moves into a mansion and along the way he gathers friends to live in the house with him. Before he knows it, he is living with the actual home owners.",71
84273,Zeitgeist: Moving Forward,Documentary,2011.0,"A presentation of a case for a needed transition out of the current socioeconomic monetary paradigm which governs the entire world society. This subject matter will transcend the issues of cultural relativism and traditional ideology and move to relate the core, empirical 'life ground' attributes of human and social survival, extrapolating those immutable natural laws into a new sustainable social paradigm called a 'Resource-Based Economy'.",71
84374,No Strings Attached,Comedy|Romance,2011.0,"Emma is a busy doctor who sets up a seemingly perfect arrangement when she offers her best friend Adam a relationship with one rule: No strings attached. But when a fling becomes a thing, can sex friends stay best friends?",63
84392,"Lincoln Lawyer, The",Crime|Drama|Thriller,2011.0,A lawyer conducts business from the back of his Lincoln town car while representing a high-profile client in Beverly Hills.,72
84414,All-Star Superman,Action|Adventure|Animation|Sci-Fi,2011.0,"Lex Luthor enacts his plan to rid the world of Superman, once and for all. Succeeding with solar radiation poisoning, the Man of Steel is slowly dying. With what little times remains, the Last Son of Krypton must confront the revealing of his secret identity to Lois Lane and face Luthor in a final battle.",69
84512,Girls About Town,Comedy,1931.0,A dynamic duo in silk and ermine entertain hick businessmen looking for a good time while in Manhattan.,66
84553,Pekka ja Pätkä salapoliiseina,Comedy,1957.0,We don't have an overview translated in English. Help us expand our database by adding one.,45
84615,Cedar Rapids,Comedy,2011.0,A naive Midwesterner insurance salesman travels to a big-city convention in an effort to save the jobs of his co-workers.,60
84637,Gnomeo & Juliet,Adventure|Animation|Children|Comedy|Fantasy|Romance,2011.0,"A version of Shakespeare's play, set in the world of warring indoor and outdoor gnomes. Garden gnomes Gnomeo and Juliet have as many obstacles to overcome as their quasi namesakes when they are caught up in a feud between neighbors. But with plastic pink flamingos and lawnmower races in the mix, can this young couple find lasting happiness?",58
84696,Burke and Hare,Comedy|Thriller,2010.0,Two 19th-century opportunists become serial killers so that they can maintain their profitable business supplying cadavers to an anatomist.,61
84716,Castaway on the Moon (Kimssi pyoryugi),Comedy|Drama|Romance,2009.0,"Mr. Kim is jobless, lost in debt and has been dumped by his girlfriend. He decides to end it all by jumping into the Han River - only to find himself washed up on a small, mid-river island. He soon abandons thoughts of suicide or rescue and begins a new life as a castaway. His antics catch the attention of a young woman whose apartment overlooks the river. Her discovery changes both their lives.",80
84772,Paul,Adventure|Comedy|Sci-Fi,2011.0,"For the past 60 years, a space-traveling smart-ass named Paul has been locked up in a top-secret military base, advising world leaders about his kind. But when he worries he’s outlived his usefulness and the dissection table is drawing uncomfortably close, Paul escapes on the first RV that passes by his compound in Area 51. Fortunately, it contains the two earthlings who are most likely to rescue and harbor an alien on the run.",67
84799,"Asphyx, The",Horror|Sci-Fi,1973.0,"Hugo is a brilliant turn-of-the-century scientist, loved and respected by his family and friends, admired by his colleagues. But he is a man quickly becoming obsessed with a curious and frightening question... what is the mysterious apparition found in the photographs of his dying subjects?",61
84942,Drive Angry,Action|Fantasy|Thriller,2011.0,"Milton is a hardened felon who has broken out of Hell, intent on finding the vicious cult who brutally murdered his daughter and kidnapped her baby. He joins forces with a sexy, tough-as-nails waitress, who's also seeking redemption of her own. Caught in a deadly race against time, Milton has three days to avoid capture, avenge his daughter's death, and save her baby before she's mercilessly sacrificed by the cult.",55
84944,Rango,Action|Adventure|Animation|Children|Comedy|Western,2011.0,"When Rango, a lost family pet, accidentally winds up in the gritty, gun-slinging town of Dirt, the less-than-courageous lizard suddenly finds he stands out. Welcomed as the last hope the town has been waiting for, new Sheriff Rango is forced to play his new role to the hilt.",68
84950,Take Me Home Tonight,Comedy|Drama,2011.0,"Recent MIT grad Matt Franklin should be well on his way to a successful career at a Fortune 500 company, but instead he rebels against maturity by taking a job at a video store. Matt rethinks his position when his unrequited high-school crush, Tori, walks in and invites him to an end-of-summer party. With the help of his twin sister and his best friend, Matt hatches a plan to change the course of his life.",60
